name,genre_kaggle,genres_omdb,crime,drama,romance,animation,comedy,family,mystery,sci-fi,thriller,adventure,fantasy,action,biography,horror,history,war,music,sport,short,western,musical,documentary,film-noir,adult
Talkin' Dirty After Dark,Comedy,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Doors,Biography,"Biography, Drama, Music",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Kafka,Drama,"Drama, Mystery, Sci-Fi, Thriller",0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Doctor,Drama,Drama,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Under Suspicion,Crime,"Crime, Drama, Thriller",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K2,Action,"Adventure, Drama, Sport",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Talent for the Game,Drama,"Drama, Sport",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Hudson Hawk,Action,"Action, Adventure, Comedy",0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
King Ralph,Comedy,"Comedy, Romance",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kickboxer 2: The Road Back,Action,"Action, Sport",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
RoboCop 2,Action,"Action, Crime, Sci-Fi, Thriller",1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Hidden Agenda,Drama,"Drama, Thriller",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jacob's Ladder,Drama,"Drama, Horror, Mystery",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Leatherface: Texas Chainsaw Massacre III,Horror,"Horror, Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Henry & June,Biography,"Short, Drama",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Russia House,Drama,"Drama, Romance, Thriller",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kindergarten Cop,Comedy,"Action, Comedy, Crime",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Wild at Heart,Comedy,"Comedy, Crime, Drama, Thriller",1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roger Corman's Frankenstein Unbound,Drama,"Drama, Horror, Sci-Fi",0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Back to the Future Part III,Adventure,"Adventure, Comedy, Sci-Fi, Western",0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Life Is Sweet,Comedy,"Comedy, Drama",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rocky V,Drama,"Drama, Sport",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Internal Affairs,Crime,"Crime, Drama, Thriller",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quigley Down Under,Action,"Action, Adventure, Drama, Romance, Western",0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"�Ay, Carmela!",Comedy,"Comedy, Drama, War",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Quick Change,Comedy,"Comedy, Crime",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
House Party,Comedy,"Comedy, Music, Romance",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Welcome Home, Roxy Carmichael",Comedy,"Comedy, Drama",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Young Guns II,Action,"Action, Western",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"I, the Worst of All",Drama,Drama,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Cry in the Wild,Action,"Action, Adventure, Thriller",0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
I Love You to Death,Comedy,"Comedy, Crime",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Rescuers Down Under,Animation,"Animation, Adventure, Crime, Drama, Family, Fantasy, Mystery",1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Edward Scissorhands,Drama,"Drama, Fantasy, Romance",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Reversal of Fortune,Biography,"Biography, Drama, Mystery",0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
White Palace,Drama,"Drama, Romance",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Home Alone,Comedy,"Comedy, Family",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Journey of Hope,Drama,Drama,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Repossessed,Comedy,"Comedy, Fantasy, Horror",0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
White Hunter Black Heart,Adventure,"Adventure, Drama",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DuckTales the Movie: Treasure of the Lost Lamp,Animation,"Animation, Adventure, Comedy, Family, Fantasy",0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Return of Superfly,Action,"Action, Crime, Drama",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Rosencrantz & Guildenstern Are Dead,Comedy,"Comedy, Drama",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bad Influence,Drama,"Drama, Thriller",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe Versus the Volcano,Comedy,"Comedy, Romance",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Sheltering Sky,Adventure,"Adventure, Drama",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lambada,Drama,Drama,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jetsons: The Movie,Animation,"Animation, Comedy, Family, Musical, Sci-Fi",0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Dreams,Drama,"Drama, Fantasy",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Shrimp on the Barbie,Comedy,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ju Dou,Drama,"Drama, Romance",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Funny About Love,Comedy,"Comedy, Romance",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pretty Woman,Comedy,"Comedy, Romance",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q & A,Crime,"Crime, Horror, Mystery",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Mermaids,Comedy,"Comedy, Drama, Romance",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ultra Warrior,Action,"Action, Adventure, Sci-Fi",0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Misery,Crime,"Drama, Thriller",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mindwalk,Drama,Drama,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alice,Comedy,"Comedy, Romance",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miller's Crossing,Crime,"Crime, Drama, Thriller",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miami Blues,Comedy,"Comedy, Crime, Drama, Thriller",1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goodfellas,Crime,"Biography, Crime, Drama",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Metropolitan,Comedy,"Comedy, Drama, Romance",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nuns on the Run,Comedy,"Comedy, Crime",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Men of Respect,Drama,"Crime, Drama, Thriller",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flatliners,Drama,"Drama, Horror, Sci-Fi, Thriller",0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Men at Work,Action,"Action, Comedy, Crime",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Men Don't Leave,Drama,"Comedy, Drama",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Memphis Belle,Action,"Action, Drama, War",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Graffiti Bridge,Drama,"Drama, Music",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Air America,Action,"Action, Comedy, War",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Graveyard Shift,Horror,Horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Meet the Applegates,Comedy,"Comedy, Fantasy, Horror, Sci-Fi",0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Green Card,Comedy,"Comedy, Drama, Romance",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Opportunity Knocks,Comedy,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
An Angel at My Table,Biography,"Biography, Drama",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Mister Johnson,Drama,Drama,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Two Evil Eyes,Horror,Horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ghost Dad,Comedy,"Comedy, Family, Fantasy",0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
My Mother's Castle,Adventure,"Adventure, Biography, Comedy, Drama, Romance",0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Tremors,Comedy,"Comedy, Horror",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Narrow Margin,Action,"Action, Crime, Thriller",1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Navy Seals,Action,"Action, Adventure, Thriller",0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
My Father's Glory,Adventure,"Adventure, Biography, Drama",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
My Blue Heaven,Comedy,"Comedy, Crime",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Almost an Angel,Comedy,"Comedy, Drama",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate 2: The Trespassers,Fantasy,"Fantasy, Horror, Comedy",0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Truly Madly Deeply,Comedy,"Comedy, Drama, Fantasy, Music, Romance",0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Mr. Destiny,Comedy,"Comedy, Fantasy, Romance",0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Night of the Living Dead,Horror,"Horror, Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Mr. & Mrs. Bridge,Drama,"Action, Comedy, Crime, Thriller",1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Nightbreed,Action,"Action, Fantasy, Horror",0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
Tune in Tomorrow...,Comedy,"Comedy, Romance",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
To Sleep with Anger,Drama,Drama,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mountains of the Moon,Adventure,"Adventure, Drama, History, Mystery",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Frankenhooker,Comedy,"Comedy, Horror, Sci-Fi",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ghost,Drama,"Drama, Fantasy, Romance, Thriller",0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Angel Town,Action,"Action, Drama",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Gremlins 2: The New Batch,Comedy,"Comedy, Fantasy, Horror",0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Lionheart,Action,"Action, Crime, Drama, Sport",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Heart Condition,Comedy,"Comedy, Crime, Drama, Fantasy",1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Presumed Innocent,Mystery,"Mystery, Thriller",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Everybody Wins,Drama,"Drama, Mystery, Thriller",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Ninja 4: The Annihilation,Action,"Action, Drama",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
A Tale of Springtime,Comedy,"Comedy, Drama, Romance",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Europa Europa,Drama,"Drama, History, War",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Waiting for the Light,Comedy,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Auntie Danielle,Comedy,"Comedy, Drama",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Love & Murder,Crime,"Drama, Romance",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Problem Child,Comedy,"Comedy, Family",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Avalon,Drama,"Action, Drama, Fantasy, Sci-Fi, Thriller",0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Flashback,Action,"Action, Adventure, Comedy, Crime, Drama",1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Lord of the Flies,Adventure,"Adventure, Drama, Thriller",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loose Cannons,Action,"Comedy, Drama, Romance",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Look Who's Talking Too,Comedy,"Comedy, Family, Romance",0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Show of Force,Drama,"Drama, Thriller",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Shock to the System,Comedy,"Comedy, Crime, Thriller",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pump Up the Volume,Comedy,"Comedy, Drama, Music",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ernest Goes to Jail,Comedy,"Comedy, Crime, Family",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Awakenings,Biography,"Biography, Drama",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Heaven and Earth,Action,"Action, Adventure, Drama, War",0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Love at Large,Comedy,"Comedy, Drama, Mystery, Romance",0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Predator 2,Action,"Action, Horror, Sci-Fi",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Postcards from the Edge,Comedy,"Comedy, Drama",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May Fools,Comedy,"Comedy, Romance",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"After Dark, My Sweet",Crime,"Crime, Drama, Mystery, Thriller",1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Another 48 Hrs.,Action,"Action, Comedy, Crime, Drama, Mystery, Thriller",1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Heights,Thriller,Thriller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fire Birds,Action,"Action, Adventure",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Marked for Death,Action,"Action, Adventure, Crime, Drama, Thriller",1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Witches,Adventure,"Adventure, Comedy, Family, Fantasy, Horror, Mystery",0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Happily Ever After,Family,"Comedy, Drama, Music",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Madhouse,Comedy,"Horror, Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Arachnophobia,Comedy,"Comedy, Horror, Thriller",0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Archangel,Comedy,"Crime, Drama, Mystery, Thriller",1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard to Kill,Action,"Action, Crime, Drama, Thriller",1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Hardware,Sci-Fi,"Sci-Fi, Thriller",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vincent & Theo,Biography,"Animation, Short, Family, Fantasy",0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Vital Signs,Drama,"Drama, Romance",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Two Jakes,Crime,"Crime, Drama, Mystery, Romance",1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Havana,Drama,"Drama, Romance, War",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Field,Drama,"Drama, Thriller",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Downtown,Action,"Action, Comedy, Crime, Drama",1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mo' Better Blues,Drama,"Drama, Music, Romance",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Death Warrant,Action,"Action, Crime, Mystery, Thriller",1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The First Power,Crime,"Crime, Horror, Thriller",1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The NeverEnding Story II: The Next Chapter,Adventure,"Adventure, Drama, Family, Fantasy",0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cry-Baby,Comedy,"Comedy, Musical",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Days of Thunder,Action,"Action, Drama, Sport",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
The Last of the Finest,Action,"Action, Crime, Drama",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Stanley & Iris,Drama,Horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Child's Play 2,Horror,"Horror, Thriller",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Nasty Girl,Comedy,"Comedy, Drama, History, War",0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
The Comfort of Strangers,Drama,"Drama, Thriller",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Short Time,Comedy,"Comedy, Crime, Drama",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crossing the Line,Crime,"Crime, Drama, Sport",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Freshman,Comedy,"Comedy, Crime",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Godfather: Part III,Crime,"Crime, Drama",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Boyfriend School,Comedy,"Comedy, Romance",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texasville,Drama,Drama,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Body Chemistry,Drama,"Drama, Thriller",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Grifters,Crime,"Crime, Drama, Thriller",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slumber Party Massacre III,Comedy,"Comedy, Horror",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Hot Spot,Crime,"Crime, Drama, Romance, Thriller",1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Delta Force 2: The Colombian Connection,Action,"Action, Adventure, Crime, Thriller",1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Days of Being Wild,Crime,"Crime, Drama, Romance",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Def by Temptation,Horror,Horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Daddy's Dyin'... Who's Got the Will?,Comedy,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ski Patrol,Action,"Action, Comedy",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Dances with Wolves,Adventure,"Adventure, Drama, Western",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Come See the Paradise,Drama,"Drama, Romance, War",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Bonfire of the Vanities,Comedy,"Comedy, Drama, Romance",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Long Walk Home,Drama,"Drama, History",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Adventures of Ford Fairlane,Action,"Action, Adventure, Comedy, Crime, Music, Mystery",1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Book of Love,Comedy,"Comedy, Drama",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Side Out,Comedy,"Comedy, Drama, Romance, Sport",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Hunt for Red October,Action,"Action, Adventure, Thriller",0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Bird on a Wire,Action,"Action, Comedy",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Cyrano de Bergerac,Biography,"Comedy, Drama, History, Romance",0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sibling Rivalry,Comedy,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C'est la vie,Drama,"Comedy, Drama, Romance",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Streets,Action,"Action, Drama, Thriller",0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Dick Tracy,Action,"Action, Comedy, Crime, Music, Romance, Thriller",1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
The Hairdresser's Husband,Comedy,"Comedy, Drama, Romance",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strike It Rich,Comedy,Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Die Hard 2,Action,"Action, Thriller",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Darkman,Action,"Action, Sci-Fi, Thriller",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
State of Grace,Action,"Action, Crime, Drama, Romance, Thriller",1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
