name,month,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Hold Me Thrill Me Kiss Me,7,0,0,0,0,0,0,1,0,0,0,0,0
A Place in the World,1,1,0,0,0,0,0,0,0,0,0,0,0
Final Analysis,2,0,1,0,0,0,0,0,0,0,0,0,0
Bad Lieutenant,12,0,0,0,0,0,0,0,0,0,0,0,1
Fifty/Fifty,2,0,1,0,0,0,0,0,0,0,0,0,0
Passed Away,4,0,0,0,1,0,0,0,0,0,0,0,0
Passenger 57,11,0,0,0,0,0,0,0,0,0,0,1,0
Passion Fish,12,0,0,0,0,0,0,0,0,0,0,0,1
FernGully: Las aventuras de Zak y Crysta,4,0,0,0,1,0,0,0,0,0,0,0,0
City of Joy,4,0,0,0,1,0,0,0,0,0,0,0,0
Lethal Weapon 3,5,0,0,0,0,1,0,0,0,0,0,0,0
Bajos instintos,3,0,0,1,0,0,0,0,0,0,0,0,0
Waterland,10,0,0,0,0,0,0,0,0,0,1,0,0
Wayne's World,2,0,1,0,0,0,0,0,0,0,0,0,0
Man Trouble,7,0,0,0,0,0,0,1,0,0,0,0,0
Leap of Faith,12,0,0,0,0,0,0,0,0,0,0,0,1
Pet Sematary II,8,0,0,0,0,0,0,0,1,0,0,0,0
Peter's Friends,12,0,0,0,0,0,0,0,0,0,0,0,1
A Midnight Clear,4,0,0,0,1,0,0,0,0,0,0,0,0
Laws of Gravity,8,0,0,0,0,0,0,0,1,0,0,0,0
Hoffa,12,0,0,0,0,0,0,0,0,0,0,0,1
Far and Away,5,0,0,0,0,1,0,0,0,0,0,0,0
Out on a Limb,9,0,0,0,0,0,0,0,0,1,0,0,0
The Story of Qiu Ju,4,0,0,0,1,0,0,0,0,0,0,0,0
Freejack,1,1,0,0,0,0,0,0,0,0,0,0,0
Orlando,6,0,0,0,0,0,1,0,0,0,0,0,0
Army of Darkness,2,0,1,0,0,0,0,0,0,0,0,0,0
Article 99,3,0,0,1,0,0,0,0,0,0,0,0,0
No Place to Hide,4,0,0,0,1,0,0,0,0,0,0,0,0
Freddie as F.R.O.7.,8,0,0,0,0,0,0,0,1,0,0,0,0
Noises Off...,3,0,0,1,0,0,0,0,0,0,0,0,0
Fortress,9,0,0,0,0,0,0,0,0,1,0,0,0
Hellraiser III: Hell on Earth,9,0,0,0,0,0,0,0,0,1,0,0,0
Forever Young,12,0,0,0,0,0,0,0,0,0,0,0,1
The Tom and Jerry Movie,7,0,0,0,0,0,0,1,0,0,0,0,0
A Stranger Among Us,7,0,0,0,0,0,0,1,0,0,0,0,0
Of Mice and Men,10,0,0,0,0,0,0,0,0,0,1,0,0
Light Sleeper,3,0,0,1,0,0,0,0,0,0,0,0,0
"Olivier, Olivier",3,0,0,1,0,0,0,0,0,0,0,0,0
Once Upon a Crime...,3,0,0,1,0,0,0,0,0,0,0,0,0
Folks!,5,0,0,0,0,1,0,0,0,0,0,0,0
One False Move,5,0,0,0,0,1,0,0,0,0,0,0,0
A River Runs Through It,10,0,0,0,0,0,0,0,0,0,1,0,0
Patriot Games,6,0,0,0,0,0,1,0,0,0,0,0,0
Innocent Blood,9,0,0,0,0,0,0,0,0,1,0,0,0
Supercop,7,0,0,0,0,0,0,1,0,0,0,0,0
Class Act,6,0,0,0,0,0,1,0,0,0,0,0,0
Christopher Columbus: The Discovery,8,0,0,0,0,0,0,0,1,0,0,0,0
Dead Alive,2,0,1,0,0,0,0,0,0,0,0,0,0
Candyman,10,0,0,0,0,0,0,0,0,0,1,0,0
B�b�'s Kids,7,0,0,0,0,0,0,1,0,0,0,0,0
The Cutting Edge,3,0,0,1,0,0,0,0,0,0,0,0,0
Death Becomes Her,7,0,0,0,0,0,0,1,0,0,0,0,0
The Efficiency Expert,11,0,0,0,0,0,0,0,0,0,0,1,0
Split Second,5,0,0,0,0,1,0,0,0,0,0,0,0
The Bodyguard,11,0,0,0,0,0,0,0,0,0,0,1,0
Children of the Corn II: The Final Sacrifice,1,1,0,0,0,0,0,0,0,0,0,0,0
Consenting Adults,10,0,0,0,0,0,0,0,0,0,1,0,0
Damage,1,1,0,0,0,0,0,0,0,0,0,0,0
Stay Tuned,8,0,0,0,0,0,0,0,1,0,0,0,0
The Crying Game,2,0,1,0,0,0,0,0,0,0,0,0,0
Captain Ron,9,0,0,0,0,0,0,0,0,1,0,0,0
Crossing the Bridge,9,0,0,0,0,0,0,0,0,1,0,0,0
That Night,8,0,0,0,0,0,0,0,1,0,0,0,0
Cool World,7,0,0,0,0,0,0,1,0,0,0,0,0
Tetsuo II: Body Hammer,8,0,0,0,0,0,0,0,1,0,0,0,0
The Babe,4,0,0,0,1,0,0,0,0,0,0,0,0
Strictly Ballroom,2,0,1,0,0,0,0,0,0,0,0,0,0
Como agua para chocolate,5,0,0,0,0,1,0,0,0,0,0,0,0
Straight Talk,4,0,0,0,1,0,0,0,0,0,0,0,0
Storyville,9,0,0,0,0,0,0,0,0,1,0,0,0
Chaplin,1,1,0,0,0,0,0,0,0,0,0,0,0
Stop! Or My Mom Will Shoot,2,0,1,0,0,0,0,0,0,0,0,0,0
CrissCross,5,0,0,0,0,1,0,0,0,0,0,0,0
The Gun in Betty Lou's Handbag,8,0,0,0,0,0,0,0,1,0,0,0,0
The Distinguished Gentleman,12,0,0,0,0,0,0,0,0,0,0,0,1
South Central,9,0,0,0,0,0,0,0,0,1,0,0,0
The Taking of Beverly Hills,10,0,0,0,0,0,0,0,0,0,1,0,0
Curly Sue,10,0,0,0,0,0,0,0,0,0,1,0,0
Dead Again,8,0,0,0,0,0,0,0,1,0,0,0,0
The Silence of the Lambs,2,0,1,0,0,0,0,0,0,0,0,0,0
Paradise,10,0,0,0,0,0,0,0,0,0,1,0,0
Cape Fear,11,0,0,0,0,0,0,0,0,0,0,1,0
Terminator 2: Judgment Day,7,0,0,0,0,0,0,1,0,0,0,0,0
Wild Hearts Can't Be Broken,5,0,0,0,0,1,0,0,0,0,0,0,0
The Ballad of the Sad Cafe,6,0,0,0,0,0,1,0,0,0,0,0,0
Under Suspicion,2,0,1,0,0,0,0,0,0,0,0,0,0
A Kiss Before Dying,4,0,0,0,1,0,0,0,0,0,0,0,0
Whore,10,0,0,0,0,0,0,0,0,0,1,0,0
Hard Promises,1,1,0,0,0,0,0,0,0,0,0,0,0
Once Around,2,0,1,0,0,0,0,0,0,0,0,0,0
One Good Cop,5,0,0,0,0,1,0,0,0,0,0,0,0
Wild Orchid II: Two Shades of Blue,5,0,0,0,0,1,0,0,0,0,0,0,0
The Man in the Moon,10,0,0,0,0,0,0,0,0,0,1,0,0
Black Robe,10,0,0,0,0,0,0,0,0,0,1,0,0
Scenes from a Mall,2,0,1,0,0,0,0,0,0,0,0,0,0
Dutch,7,0,0,0,0,0,0,1,0,0,0,0,0
Homicide,8,0,0,0,0,0,0,0,1,0,0,0,0
Dying Young,6,0,0,0,0,0,1,0,0,0,0,0,0
Married to It,3,0,0,1,0,0,0,0,0,0,0,0,0
Bugsy,12,0,0,0,0,0,0,0,0,0,0,0,1
Suburban Commando,10,0,0,0,0,0,0,0,0,0,1,0,0
The Marrying Man,4,0,0,0,1,0,0,0,0,0,0,0,0
Hook,12,0,0,0,0,0,0,0,0,0,0,0,1
Where the Day Takes You,9,0,0,0,0,0,0,0,0,1,0,0,0
Run,2,0,1,0,0,0,0,0,0,0,0,0,0
Only the Lonely,5,0,0,0,0,1,0,0,0,0,0,0,0
The Super,10,0,0,0,0,0,0,0,0,0,1,0,0
King Ralph,2,0,1,0,0,0,0,0,0,0,0,0,0
Samantha,11,0,0,0,0,0,0,0,0,0,0,1,0
Flirting,11,0,0,0,0,0,0,0,0,0,0,1,0
Oscar,4,0,0,0,1,0,0,0,0,0,0,0,0
Other People's Money,10,0,0,0,0,0,0,0,0,0,1,0,0
Mannequin: On the Move,5,0,0,0,0,1,0,0,0,0,0,0,0
Closet Land,3,0,0,1,0,0,0,0,0,0,0,0,0
Out for Justice,4,0,0,0,1,0,0,0,0,0,0,0,0
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,3,0,0,1,0,0,0,0,0,0,0,0,0
Drop Dead Fred,5,0,0,0,0,1,0,0,0,0,0,0,0
House Party 2,10,0,0,0,0,0,0,0,0,0,1,0,0
Flight of the Intruder,1,1,0,0,0,0,0,0,0,0,0,0,0
Hangin' with the Homeboys,4,0,0,0,1,0,0,0,0,0,0,0,0
Where Angels Fear to Tread,2,0,1,0,0,0,0,0,0,0,0,0,0
Only Yesterday,2,0,1,0,0,0,0,0,0,0,0,0,0
Harley Davidson and the Marlboro Man,8,0,0,0,0,0,0,0,1,0,0,0,0
White Fang,1,1,0,0,0,0,0,0,0,0,0,0,0
Bingo,8,0,0,0,0,0,0,0,1,0,0,0,0
Hot Shots!,7,0,0,0,0,0,0,1,0,0,0,0,0
Backdraft,5,0,0,0,0,1,0,0,0,0,0,0,0
Billy Bathgate,11,0,0,0,0,0,0,0,0,0,0,1,0
Bill & Ted's Bogus Journey,7,0,0,0,0,0,0,1,0,0,0,0,0
Star Trek VI: The Undiscovered Country,12,0,0,0,0,0,0,0,0,0,0,0,1
The Lovers on the Bridge,7,0,0,0,0,0,0,1,0,0,0,0,0
L.A. Story,2,0,1,0,0,0,0,0,0,0,0,0,0
Madame Bovary,12,0,0,0,0,0,0,0,0,0,0,0,1
City of Hope,11,0,0,0,0,0,0,0,0,0,0,1,0
Cool as Ice,10,0,0,0,0,0,0,0,0,0,1,0,0
Becoming Colette,11,0,0,0,0,0,0,0,0,0,0,1,0
The Prince of Tides,12,0,0,0,0,0,0,0,0,0,0,0,1
The Commitments,9,0,0,0,0,0,0,0,0,1,0,0,0
Eve of Destruction,1,1,0,0,0,0,0,0,0,0,0,0,0
Rapsodia en agosto,12,0,0,0,0,0,0,0,0,0,0,0,1
Life Stinks,7,0,0,0,0,0,0,1,0,0,0,0,0
Liebestraum,11,0,0,0,0,0,0,0,0,0,0,1,0
Prospero's Books,8,0,0,0,0,0,0,0,1,0,0,0,0
The Princess and the Goblin,6,0,0,0,0,0,1,0,0,0,0,0,0
Stepping Out,10,0,0,0,0,0,0,0,0,0,1,0,0
Enchanted April,12,0,0,0,0,0,0,0,0,0,0,0,1
London Kills Me,12,0,0,0,0,0,0,0,0,0,0,0,1
Straight Out of Brooklyn,6,0,0,0,0,0,1,0,0,0,0,0,0
Rambling Rose,9,0,0,0,0,0,0,0,0,1,0,0,0
Stone Cold,5,0,0,0,0,1,0,0,0,0,0,0,0
What About Bob?,5,0,0,0,0,1,0,0,0,0,0,0,0
The Pit and the Pendulum,6,0,0,0,0,0,1,0,0,0,0,0,0
Little Man Tate,11,0,0,0,0,0,0,0,0,0,0,1,0
The Perfect Weapon,3,0,0,1,0,0,0,0,0,0,0,0,0
Queens Logic,2,0,1,0,0,0,0,0,0,0,0,0,0
Pure Luck,8,0,0,0,0,0,0,0,1,0,0,0,0
Cabeza de Vaca,4,0,0,0,1,0,0,0,0,0,0,0,0
Punto de quiebra,7,0,0,0,0,0,0,1,0,0,0,0,0
Voyager,1,1,0,0,0,0,0,0,0,0,0,0,0
Europa,6,0,0,0,0,0,1,0,0,0,0,0,0
The People Under the Stairs,11,0,0,0,0,0,0,0,0,0,0,1,0
Timebomb,5,0,0,0,0,1,0,0,0,0,0,0,0
Company Business,9,0,0,0,0,0,0,0,0,1,0,0,0
The Pope Must Diet,8,0,0,0,0,0,0,0,1,0,0,0,0
Livin' Large!,9,0,0,0,0,0,0,0,0,1,0,0,0
Raise the Red Lantern,12,0,0,0,0,0,0,0,0,0,0,0,1
Beauty and the Beast,11,0,0,0,0,0,0,0,0,0,0,1,0
The Object of Beauty,4,0,0,0,1,0,0,0,0,0,0,0,0
Regarding Henry,7,0,0,0,0,0,0,1,0,0,0,0,0
Highlander II: The Quickening,11,0,0,0,0,0,0,0,0,0,0,1,0
V.I. Warshawski,7,0,0,0,0,0,0,1,0,0,0,0,0
Barton Fink,8,0,0,0,0,0,0,0,1,0,0,0,0
Lovers: A True Story,4,0,0,0,1,0,0,0,0,0,0,0,0
Ricochet,10,0,0,0,0,0,0,0,0,0,1,0,0
"He Said, She Said",2,0,1,0,0,0,0,0,0,0,0,0,0
Until the End of the World,12,0,0,0,0,0,0,0,0,0,0,0,1
Problem Child 2,7,0,0,0,0,0,0,1,0,0,0,0,0
Edward II,10,0,0,0,0,0,0,0,0,0,1,0,0
Late for Dinner,9,0,0,0,0,0,0,0,0,1,0,0,0
Father of the Bride,12,0,0,0,0,0,0,0,0,0,0,0,1
Robin Hood: Prince of Thieves,6,0,0,0,0,0,1,0,0,0,0,0,0
Strictly Business,11,0,0,0,0,0,0,0,0,0,0,1,0
High Heels,12,0,0,0,0,0,0,0,0,0,0,0,1
Hear My Song,2,0,1,0,0,0,0,0,0,0,0,0,0
The Rocketeer,6,0,0,0,0,0,1,0,0,0,0,0,0
Return to the Blue Lagoon,8,0,0,0,0,0,0,0,1,0,0,0,0
Poison,8,0,0,0,0,0,0,0,1,0,0,0,0
The Addams Family,11,0,0,0,0,0,0,0,0,0,0,1,0
The Adjuster,7,0,0,0,0,0,0,1,0,0,0,0,0
Popcorn,2,0,1,0,0,0,0,0,0,0,0,0,0
The Naked Gun 2�: The Smell of Fear,6,0,0,0,0,0,1,0,0,0,0,0,0
F/X2,5,0,0,0,0,1,0,0,0,0,0,0,0
The Fisher King,9,0,0,0,0,0,0,0,0,1,0,0,0
Child's Play 3,8,0,0,0,0,0,0,0,1,0,0,0,0
The Five Heartbeats,3,0,0,1,0,0,0,0,0,0,0,0,0
Van Gogh,10,0,0,0,0,0,0,0,0,0,1,0,0
The Rapture,10,0,0,0,0,0,0,0,0,0,1,0,0
Beastmaster 2: Through the Portal of Time,8,0,0,0,0,0,0,0,1,0,0,0,0
A Rage in Harlem,5,0,0,0,0,1,0,0,0,0,0,0,0
Highway 61,4,0,0,0,1,0,0,0,0,0,0,0,0
Ernest Scared Stupid,10,0,0,0,0,0,0,0,0,0,1,0,0
For the Boys,11,0,0,0,0,0,0,0,0,0,0,1,0
The Butcher's Wife,10,0,0,0,0,0,0,0,0,0,1,0,0
The Inner Circle,12,0,0,0,0,0,0,0,0,0,0,0,1
Mississippi Masala,2,0,1,0,0,0,0,0,0,0,0,0,0
Johnny Stecchino,10,0,0,0,0,0,0,0,0,0,1,0,0
City Slickers,6,0,0,0,0,0,1,0,0,0,0,0,0
Sleeping with the Enemy,2,0,1,0,0,0,0,0,0,0,0,0,0
Impromptu,5,0,0,0,0,1,0,0,0,0,0,0,0
My Heroes Have Always Been Cowboys,3,0,0,1,0,0,0,0,0,0,0,0,0
My Girl,11,0,0,0,0,0,0,0,0,0,0,1,0
JFK,12,0,0,0,0,0,0,0,0,0,0,0,1
Night on Earth,12,0,0,0,0,0,0,0,0,0,0,0,1
Delirious,8,0,0,0,0,0,0,0,1,0,0,0,0
Career Opportunities,3,0,0,1,0,0,0,0,0,0,0,0,0
Armour of God 2: Operation Condor,7,0,0,0,0,0,0,1,0,0,0,0,0
Meeting Venus,12,0,0,0,0,0,0,0,0,0,0,0,1
The Doctor,8,0,0,0,0,0,0,0,1,0,0,0,0
True Colors,3,0,0,1,0,0,0,0,0,0,0,0,0
Shattered,10,0,0,0,0,0,0,0,0,0,1,0,0
Shakes the Clown,3,0,0,1,0,0,0,0,0,0,0,0,0
Jungle Fever,6,0,0,0,0,0,1,0,0,0,0,0,0
Crooked Hearts,9,0,0,0,0,0,0,0,0,1,0,0,0
Delicatessen,4,0,0,0,1,0,0,0,0,0,0,0,0
Mediterraneo,1,1,0,0,0,0,0,0,0,0,0,0,0
Defenseless,8,0,0,0,0,0,0,0,1,0,0,0,0
Fried Green Tomatoes,1,1,0,0,0,0,0,0,0,0,0,0,0
29th Street,11,0,0,0,0,0,0,0,0,0,0,1,0
Shout,10,0,0,0,0,0,0,0,0,0,1,0,0
Toy Soldiers,4,0,0,0,1,0,0,0,0,0,0,0,0
The Double Life of Veronique,11,0,0,0,0,0,0,0,0,0,0,1,0
Naked Lunch,4,0,0,0,1,0,0,0,0,0,0,0,0
Talkin' Dirty After Dark,8,0,0,0,0,0,0,0,1,0,0,0,0
Switch,5,0,0,0,0,1,0,0,0,0,0,0,0
Another You,7,0,0,0,0,0,0,1,0,0,0,0,0
If Looks Could Kill,3,0,0,1,0,0,0,0,0,0,0,0,0
Thelma & Louise,5,0,0,0,0,1,0,0,0,0,0,0,0
Mystery Date,8,0,0,0,0,0,0,0,1,0,0,0,0
Necessary Roughness,9,0,0,0,0,0,0,0,0,1,0,0,0
Grand Canyon,1,1,0,0,0,0,0,0,0,0,0,0,0
Year of the Gun,11,0,0,0,0,0,0,0,0,0,0,1,0
The Indian Runner,9,0,0,0,0,0,0,0,0,1,0,0,0
Toto the Hero,6,0,0,0,0,0,1,0,0,0,0,0,0
Amigos inseparables,4,0,0,0,1,0,0,0,0,0,0,0,0
Scissors,3,0,0,1,0,0,0,0,0,0,0,0,0
My Own Private Idaho,7,0,0,0,0,0,0,1,0,0,0,0,0
The Doors,3,0,0,1,0,0,0,0,0,0,0,0,0
New Jack City,3,0,0,1,0,0,0,0,0,0,0,0,0
Body Parts,8,0,0,0,0,0,0,0,1,0,0,0,0
Slacker,7,0,0,0,0,0,0,1,0,0,0,0,0
Showdown in Little Tokyo,8,0,0,0,0,0,0,0,1,0,0,0,0
Shadows and Fog,3,0,0,1,0,0,0,0,0,0,0,0,0
Freddy's Dead: The Final Nightmare,9,0,0,0,0,0,0,0,0,1,0,0,0
True Identity,8,0,0,0,0,0,0,0,1,0,0,0,0
Double Impact,8,0,0,0,0,0,0,0,1,0,0,0,0
Kafka,11,0,0,0,0,0,0,0,0,0,0,1,0
Don't Tell Mom the Babysitter's Dead,6,0,0,0,0,0,1,0,0,0,0,0,0
McBain,9,0,0,0,0,0,0,0,0,1,0,0,0
The Knife,11,0,0,0,0,0,0,0,0,0,0,1,0
Talent for the Game,4,0,0,0,1,0,0,0,0,0,0,0,0
An American Tail: Fievel Goes West,11,0,0,0,0,0,0,0,0,0,0,1,0
Nothing But Trouble,2,0,1,0,0,0,0,0,0,0,0,0,0
Hudson Hawk,5,0,0,0,0,1,0,0,0,0,0,0,0
Soapdish,5,0,0,0,0,1,0,0,0,0,0,0,0
The Hard Way,3,0,0,1,0,0,0,0,0,0,0,0,0
The Last Boy Scout,12,0,0,0,0,0,0,0,0,0,0,0,1
Mortal Thoughts,4,0,0,0,1,0,0,0,0,0,0,0,0
At Play in the Fields of the Lord,12,0,0,0,0,0,0,0,0,0,0,0,1
Twenty-One,10,0,0,0,0,0,0,0,0,0,1,0,0
Kickboxer 2: The Road Back,6,0,0,0,0,0,1,0,0,0,0,0,0
All I Want for Christmas,11,0,0,0,0,0,0,0,0,0,0,1,0
Close My Eyes,11,0,0,0,0,0,0,0,0,0,0,1,0
Deceived,9,0,0,0,0,0,0,0,0,1,0,0,0
Frankie and Johnny,10,0,0,0,0,0,0,0,0,0,1,0,0
Not Without My Daughter,1,1,0,0,0,0,0,0,0,0,0,0,0
Dogfight,10,0,0,0,0,0,0,0,0,0,1,0,0
Mobsters,7,0,0,0,0,0,0,1,0,0,0,0,0
Doc Hollywood,8,0,0,0,0,0,0,0,1,0,0,0,0
Guilty by Suspicion,3,0,0,1,0,0,0,0,0,0,0,0,0
Thousand Pieces of Gold,11,0,0,0,0,0,0,0,0,0,0,1,0
Sex and Zen,11,0,0,0,0,0,0,0,0,0,0,1,0
Defending Your Life,4,0,0,0,1,0,0,0,0,0,0,0,0
K2,5,0,0,0,0,1,0,0,0,0,0,0,0
And You Thought Your Parents Were Weird,11,0,0,0,0,0,0,0,0,0,0,1,0
Class Action,3,0,0,1,0,0,0,0,0,0,0,0,0
The Hitman,10,0,0,0,0,0,0,0,0,0,1,0,0
Boyz n the Hood,7,0,0,0,0,0,0,1,0,0,0,0,0
Taking Care of Business,8,0,0,0,0,0,0,0,1,0,0,0,0
Love & Murder,11,0,0,0,0,0,0,0,0,0,0,1,0
The Rescuers Down Under,11,0,0,0,0,0,0,0,0,0,0,1,0
Misery,11,0,0,0,0,0,0,0,0,0,0,1,0
Mo' Better Blues,8,0,0,0,0,0,0,0,1,0,0,0,0
Vital Signs,4,0,0,0,1,0,0,0,0,0,0,0,0
Mr. & Mrs. Bridge,1,1,0,0,0,0,0,0,0,0,0,0,0
Mr. Destiny,10,0,0,0,0,0,0,0,0,0,1,0,0
The Return of Superfly,11,0,0,0,0,0,0,0,0,0,0,1,0
Angel Town,2,0,1,0,0,0,0,0,0,0,0,0,0
Dances with Wolves,11,0,0,0,0,0,0,0,0,0,0,1,0
Goodfellas,9,0,0,0,0,0,0,0,0,1,0,0,0
The First Power,4,0,0,0,1,0,0,0,0,0,0,0,0
Mindwalk,12,0,0,0,0,0,0,0,0,0,0,0,1
Mountains of the Moon,2,0,1,0,0,0,0,0,0,0,0,0,0
Another 48 Hrs.,6,0,0,0,0,0,1,0,0,0,0,0,0
The Forbidden Dance,3,0,0,1,0,0,0,0,0,0,0,0,0
Europa Europa,11,0,0,0,0,0,0,0,0,0,0,1,0
Predator 2,11,0,0,0,0,0,0,0,0,0,0,1,0
Postcards from the Edge,9,0,0,0,0,0,0,0,0,1,0,0,0
My Father's Glory,8,0,0,0,0,0,0,0,1,0,0,0,0
Everybody Wins,1,1,0,0,0,0,0,0,0,0,0,0,0
Mister Johnson,4,0,0,0,1,0,0,0,0,0,0,0,0
Look Who's Talking Too,12,0,0,0,0,0,0,0,0,0,0,0,1
Tales from the Darkside: The Movie,5,0,0,0,0,1,0,0,0,0,0,0,0
Loose Cannons,2,0,1,0,0,0,0,0,0,0,0,0,0
Vincent & Theo,4,0,0,0,1,0,0,0,0,0,0,0,0
Problem Child,7,0,0,0,0,0,0,1,0,0,0,0,0
Heaven and Earth,2,0,1,0,0,0,0,0,0,0,0,0,0
My Mother's Castle,9,0,0,0,0,0,0,0,0,1,0,0,0
Ghost Dad,6,0,0,0,0,0,1,0,0,0,0,0,0
Lord of the Flies,3,0,0,1,0,0,0,0,0,0,0,0,0
My Blue Heaven,8,0,0,0,0,0,0,0,1,0,0,0,0
Gate 2: The Trespassers,2,0,1,0,0,0,0,0,0,0,0,0,0
An Angel at My Table,9,0,0,0,0,0,0,0,0,1,0,0,0
The Adventures of Ford Fairlane,7,0,0,0,0,0,0,1,0,0,0,0,0
Ghost,7,0,0,0,0,0,0,1,0,0,0,0,0
Pretty Woman,3,0,0,1,0,0,0,0,0,0,0,0,0
Presumed Innocent,7,0,0,0,0,0,0,1,0,0,0,0,0
To Sleep with Anger,10,0,0,0,0,0,0,0,0,0,1,0,0
Miami Blues,4,0,0,0,1,0,0,0,0,0,0,0,0
Heart Condition,2,0,1,0,0,0,0,0,0,0,0,0,0
Love at Large,3,0,0,1,0,0,0,0,0,0,0,0,0
Ultra Warrior,3,0,0,1,0,0,0,0,0,0,0,0,0
Courage Mountain,2,0,1,0,0,0,0,0,0,0,0,0,0
Alice,1,1,0,0,0,0,0,0,0,0,0,0,0
Back to the Future Part III,5,0,0,0,0,1,0,0,0,0,0,0,0
Truly Madly Deeply,5,0,0,0,0,1,0,0,0,0,0,0,0
Happily Ever After,5,0,0,0,0,1,0,0,0,0,0,0,0
Coupe de Ville,3,0,0,1,0,0,0,0,0,0,0,0,0
Flatliners,8,0,0,0,0,0,0,0,1,0,0,0,0
Flashback,2,0,1,0,0,0,0,0,0,0,0,0,0
Pacific Heights,9,0,0,0,0,0,0,0,0,1,0,0,0
Crossing the Line,8,0,0,0,0,0,0,0,1,0,0,0,0
Meet the Applegates,2,0,1,0,0,0,0,0,0,0,0,0,0
Gremlins 2: The New Batch,6,0,0,0,0,0,1,0,0,0,0,0,0
Memphis Belle,10,0,0,0,0,0,0,0,0,0,1,0,0
The Two Jakes,8,0,0,0,0,0,0,0,1,0,0,0,0
Auntie Danielle,5,0,0,0,0,1,0,0,0,0,0,0,0
Cry-Baby,4,0,0,0,1,0,0,0,0,0,0,0,0
Avalon,10,0,0,0,0,0,0,0,0,0,1,0,0
The Exorcist III,8,0,0,0,0,0,0,0,1,0,0,0,0
Marked for Death,10,0,0,0,0,0,0,0,0,0,1,0,0
Nuns on the Run,3,0,0,1,0,0,0,0,0,0,0,0,0
Awakenings,1,1,0,0,0,0,0,0,0,0,0,0,0
Tune in Tomorrow...,11,0,0,0,0,0,0,0,0,0,0,1,0
The End of Innocence,9,0,0,0,0,0,0,0,0,1,0,0,0
Two Evil Eyes,10,0,0,0,0,0,0,0,0,0,1,0,0
May Fools,7,0,0,0,0,0,0,1,0,0,0,0,0
Q & A,4,0,0,0,1,0,0,0,0,0,0,0,0
Almost an Angel,12,0,0,0,0,0,0,0,0,0,0,0,1
Frankenhooker,6,0,0,0,0,0,1,0,0,0,0,0,0
Fire Birds,5,0,0,0,0,1,0,0,0,0,0,0,0
Nightbreed,2,0,1,0,0,0,0,0,0,0,0,0,0
Bad Influence,3,0,0,1,0,0,0,0,0,0,0,0,0
Funny About Love,9,0,0,0,0,0,0,0,0,1,0,0,0
Crazy People,4,0,0,0,1,0,0,0,0,0,0,0,0
"After Dark, My Sweet",8,0,0,0,0,0,0,0,1,0,0,0,0
Streets,1,1,0,0,0,0,0,0,0,0,0,0,0
Havana,12,0,0,0,0,0,0,0,0,0,0,0,1
The Witches,8,0,0,0,0,0,0,0,1,0,0,0,0
The Field,3,0,0,1,0,0,0,0,0,0,0,0,0
Graveyard Shift,10,0,0,0,0,0,0,0,0,0,1,0,0
Daddy's Dyin'... Who's Got the Will?,5,0,0,0,0,1,0,0,0,0,0,0,0
Metropolitan,8,0,0,0,0,0,0,0,1,0,0,0,0
Graffiti Bridge,11,0,0,0,0,0,0,0,0,0,0,1,0
Cadillac Man,5,0,0,0,0,1,0,0,0,0,0,0,0
The Russia House,12,0,0,0,0,0,0,0,0,0,0,0,1
Navy Seals,7,0,0,0,0,0,0,1,0,0,0,0,0
Narrow Margin,9,0,0,0,0,0,0,0,0,1,0,0,0
Miller's Crossing,10,0,0,0,0,0,0,0,0,0,1,0,0
Cadence,2,0,1,0,0,0,0,0,0,0,0,0,0
Texasville,9,0,0,0,0,0,0,0,0,1,0,0,0
Mermaids,12,0,0,0,0,0,0,0,0,0,0,0,1
Cyrano de Bergerac,12,0,0,0,0,0,0,0,0,0,0,0,1
The Sheltering Sky,12,0,0,0,0,0,0,0,0,0,0,0,1
Night of the Living Dead,10,0,0,0,0,0,0,0,0,0,1,0,0
Men Don't Leave,2,0,1,0,0,0,0,0,0,0,0,0,0
Madhouse,2,0,1,0,0,0,0,0,0,0,0,0,0
The Shrimp on the Barbie,8,0,0,0,0,0,0,0,1,0,0,0,0
Tremors,1,1,0,0,0,0,0,0,0,0,0,0,0
Men at Work,8,0,0,0,0,0,0,0,1,0,0,0,0
The Hairdresser's Husband,10,0,0,0,0,0,0,0,0,0,1,0,0
American Ninja 4: The Annihilation,3,0,0,1,0,0,0,0,0,0,0,0,0
Arachnophobia,7,0,0,0,0,0,0,1,0,0,0,0,0
Hard to Kill,2,0,1,0,0,0,0,0,0,0,0,0,0
Hardware,9,0,0,0,0,0,0,0,0,1,0,0,0
Men of Respect,1,1,0,0,0,0,0,0,0,0,0,0,0
Air America,8,0,0,0,0,0,0,0,1,0,0,0,0
Strike It Rich,1,1,0,0,0,0,0,0,0,0,0,0,0
Green Card,2,0,1,0,0,0,0,0,0,0,0,0,0
Opportunity Knocks,3,0,0,1,0,0,0,0,0,0,0,0,0
Pump Up the Volume,8,0,0,0,0,0,0,0,1,0,0,0,0
Chicago Joe and the Showgirl,7,0,0,0,0,0,0,1,0,0,0,0,0
DuckTales the Movie: Treasure of the Lost Lamp,8,0,0,0,0,0,0,0,1,0,0,0,0
House Party,3,0,0,1,0,0,0,0,0,0,0,0,0
